Wavenumbers	y	baseline_poly	y_poly	baseline_exp	y_exp	baseline_gaussian	y_gaussian	baseline_sigmoidal	y_sigmoidal
431.0	3.045995948942526e-08	4.704992539306694	4.704992569766654	9.697216949226766	9.697216979686726	0.9877419852418652	0.9877420157018246	0.025939733345194962	0.02593976380515445
432.0	9.912810638344996e-08	4.696707019549514	4.696707118677621	9.673173295408153	9.67317339453626	0.9918775281154025	0.9918776272435089	0.02614709300121605	0.026147192129322434
433.0	3.0995062714057935e-07	4.688497322150276	4.688497632100903	9.64914655773946	9.649146867690087	0.9960241607803988	0.996024470731026	0.026356102288813604	0.026356412239440744
434.0	9.311431431566173e-07	4.680363031499745	4.680363962642888	9.625137017185523	9.625137948328666	1.0001818776576266	1.0001828088007698	0.026566774203391513	0.02656770534653467
435.0	2.687624555263043e-06	4.672303733422076	4.672306421046631	9.60114495346426	9.601147641088815	1.0043506729362894	1.0043533605608448	0.026779121840672528	0.02678180946522779
436.0	7.453306344157342e-06	4.664319015169163	4.664326468475507	9.577170645042532	9.577178098348876	1.0085305405732006	1.0085379938795447	0.026993158397439574	0.02700061170378373
437.0	1.9859008611702162e-05	4.656408465415382	4.6564283244239935	9.553214369132121	9.553234228140733	1.0127214742919664	1.0127413333005781	0.027208897172282066	0.02722875618089377
438.0	5.0838693032398494e-05	4.648571674252118	4.64862251294515	9.529276401685706	9.52932724037874	1.0169234675821726	1.016974306275205	0.027426351566347124	0.027477190259379523
439.0	0.00012504300754964052	4.6408082331823906	4.64093327618994	9.505357017392944	9.505482060400494	1.021136513698575	1.0212615567061247	0.027645535084095802	0.027770578091645442
440.0	0.0002954967204640673	4.633117735115576	4.63341323183604	9.48145648967658	9.481751986397043	1.0253606056602944	1.0256561023807584	0.027866461334064396	0.028161958054528462
441.0	0.0006709252558050237	4.6254997743620905	4.626170699617895	9.45757509068862	9.458246015944425	1.0295957362500145	1.0302666615058196	0.02808914402963066	0.02876006928543568
442.0	0.0014636048377609455	4.617953946628177	4.619417551465937	9.433713091306563	9.435176696144325	1.0338418980131856	1.0353055028509466	0.028313596989785198	0.029777201827546142
443.0	0.003067621358648926	4.61047984901068	4.613547470369329	9.4098707611297	9.412938382488349	1.0380990832572303	1.0411667046158792	0.028539834139907856	0.031607455498556786
444.0	0.0061774308164735375	4.603077079991884	4.609254510808357	9.386048368475443	9.392225799291916	1.0423672840507567	1.0485447148672302	0.028767869512549317	0.034945300329022856
445.0	0.011952045790011885	4.595745239434343	4.607697285224355	9.362246180375742	9.374198226165754	1.0466464922227705	1.0585985380127825	0.02899771724821771	0.04094976303822959
446.0	0.022217993076484612	4.588483928575847	4.610701921652332	9.338464462573532	9.360682455650016	1.0509366993618978	1.0731546924383824	0.029229391596170464	0.051447384672655076
447.0	0.039682189488740575	4.581292750024289	4.6209749395130295	9.314703479519263	9.354385669008003	1.0552378968156066	1.0949200863043471	0.029462906915211327	0.0691450964039519
448.0	0.06809490946919869	4.5741713077526995	4.6422662172218985	9.29096349436746	9.35905840383666	1.0595500756894367	1.1276449851586354	0.029698277674492523	0.09779318714369122
449.0	0.11226952566826745	4.567119207094201	4.679388732762469	9.267244768973363	9.37951429464163	1.063873226846231	1.1761427525144985	0.02993551845432223	0.1422050441225897
450.0	0.17784323491877269	4.560136054737072	4.737979289655844	9.243547563889603	9.421390798808376	1.0682073409053734	1.246050575824146	0.030174643946977223	0.2080178788657499
451.0	0.2706705664732254	4.553221458719804	4.82389202519303	9.219872138362962	9.490542704836187	1.0725524082420308	1.3432229747152562	0.03041566895752084	0.30108623543074625
452.0	0.3957973981672293	4.546375028426233	4.942172426593462	9.196218750331148	9.592016148498377	1.0769084189863982	1.4727058171536276	0.030658608404626225	0.42645600657185556
453.0	0.5560746009063883	4.539596374580704	5.095670975487092	9.17258765641968	9.728662257326068	1.0812753630229508	1.637349963929339	0.030903477321404853	0.5869780782277931
454.0	0.7506221977027991	4.532885109243132	5.283507306945931	9.148979111938777	9.899601309641577	1.085653229989698	1.836275427692497	0.03115029085624049	0.7817724885590396
455.0	0.9735045119199434	4.526240845804374	5.499745357724317	9.125393370880342	10.098897882800285	1.0900420092774448	2.063546521197388	0.03139906427362838	1.0049035761935718
456.0	1.2130613194252668	4.519663198981291	5.732724518406558	9.10183068591498	10.314892005340246	1.094441690029056	2.3075030094543227	0.031649812955019965	1.2447111323802869
457.0	1.4522980741473819	4.513151784812173	5.9654498589595555	9.078291308389089	10.530589382536471	1.0988522611387257	2.5511503352861076	0.03190255239967285	1.4842006265470546
458.0	1.670540422822544	4.506706220651964	6.177246643474508	9.054775488321987	10.72531591114453	1.103273711251253	2.773814134073797	0.032157298225506364	1.7026977210480503
459.0	1.8462326927732715	4.500326125167582	6.346558817940854	9.031283474403121	10.877516167176394	1.10770602876132	2.9539387215345916	0.03241406616996244	1.8786467589432339
460.0	1.9603973466135105	4.494011118333333	6.454408464946844	9.007815513989307	10.968212860602817	1.1121492018127765	3.072546548426287	0.03267287209087204	1.9930702187043825
461.0	2.0	4.487760821426271	6.487760821426271	8.98437185310204	10.98437185310204	1.1166032182979302	3.1166032182979304	0.03293373196732703	2.032933731967327
462.0	1.9603973466135105	4.4815748570216485	6.441972203635159	8.960952736424867	10.921350083038377	1.1210680658568393	3.08146541247035	0.033196661900557645	1.9935940085140682
463.0	1.8462326927732715	4.475452848988347	6.321685541761618	8.937558407300788	10.78379110007406	1.1255437318766135	2.9717764246498852	0.033461678114815374	1.8796943708880869
464.0	1.670540422822544	4.469394422484385	6.139934845306929	8.914189107729747	10.584729530552291	1.1300302034907186	2.8005706263132626	0.03372879695826153	1.7042692197808056
465.0	1.4522980741473819	4.463399203952406	5.915697278099788	8.890845078366162	10.343143152513544	1.1345274675782837	2.5868255417256654	0.03399803490386129	1.4862961090512432
466.0	1.2130613194252668	4.457466821115261	5.670528140540528	8.867526558516508	10.080587877941774	1.1390355107634196	2.352096830188686	0.034269408550283445	1.2473307279755503
467.0	0.9735045119199434	4.451596902971559	5.425101414891502	8.844233786136952	9.817738298056895	1.1435543194145363	2.1170588313344796	0.03454293462280565	1.008047446542749
468.0	0.7506221977027991	4.445789079791275	5.196411277494074	8.82096699783107	9.57158919553387	1.1480838796436696	1.8987060773464688	0.03481862997422544	0.7854408276770246
469.0	0.5560746009063883	4.440042983111368	4.996117584017757	8.797726428847586	9.353801029753974	1.1526241773058115	1.7086987782121996	0.0350965115857768	0.591171112492165
470.0	0.3957973981672293	4.434358245731467	4.830155643898696	8.77451231307819	9.17030971124542	1.1571751979982468	1.5529725961654761	0.03537659656805249	0.4311739947352818
471.0	0.2706705664732254	4.428734501709513	4.699405068182739	8.7513248830554	9.021995449528625	1.161736927059894	1.4324074935331195	0.03565890216193207	0.3063294686351575
472.0	0.17784323491877269	4.423171386357538	4.601014621276311	8.728164369950477	8.90600760486925	1.1663093495706538	1.3441525844894264	0.03594344573951557	0.21378668065828826
473.0	0.11226952566826745	4.4176685362373505	4.529938061905618	8.705031003571408	8.817300529239676	1.1708924503507598	1.2831619760190274	0.036230244805063	0.14849977047333046
474.0	0.06809490946919869	4.412225589156343	4.480320498625542	8.681925012360933	8.750019921830132	1.175486213960138	1.2435811234293368	0.03651931699593957	0.10461422646513827
475.0	0.039682189488740575	4.40684218416326	4.446524373652	8.658846623394632	8.698528812883373	1.1800906246977714	1.2197728141865118	0.03681068008356671	0.07649286957230728
476.0	0.022217993076484612	4.401517961544002	4.423735954620486	8.635796062379065	8.65801405545555	1.184705666601067	1.2069236596775514	0.03710435197437882	0.05932234505086344
477.0	0.011952045790011885	4.39625256281758	4.4082046086075914	8.612773553649959	8.624725599439971	1.189331323445234	1.201283369235246	0.037400350710785984	0.04935239650079787
478.0	0.0061774308164735375	4.391045630731817	4.39722306154829	8.589779320170473	8.595956750986947	1.1939675787426625	1.200145009559136	0.037698694472142344	0.04387612528861588
479.0	0.003067621358648926	4.385896809259414	4.388964430618063	8.566813583529491	8.56988120488814	1.1986144157423115	1.2016820371009604	0.03799940157572046	0.04106702293436938
480.0	0.0014636048377609458	4.380805743593832	4.382269348431593	8.543876563939982	8.545340168777743	1.2032718174291022	1.2047354222668631	0.03830249047769149	0.039766095315452436
481.0	0.0006709252558050242	4.375772080145111	4.376443005400916	8.520968480237414	8.52163940549322	1.2079397665233143	1.2086106917791193	0.038607979774111234	0.03927890502991626
482.0	0.00029549672046406825	4.370795466536066	4.37109096325653	8.498089549878229	8.498385046598692	1.212618245479993	1.212913742200457	0.038915888201912115	0.039211384922376184
483.0	0.00012504300754964228	4.365875551598116	4.366000594605665	8.475239988938345	8.475365031945895	1.2173072364883577	1.2174322794959074	0.03922623463990111	0.03935127764745075
484.0	5.083869303240174e-05	4.361011985367419	4.361062824060451	8.452420012111752	8.452470850804785	1.2220067214712205	1.222057560164253	0.03953903810976354	0.03958987680279594
485.0	1.9859008611708088e-05	4.356204419080839	4.356224278089451	8.429629832709129	8.42964969171774	1.2267166820844064	1.2267365410930182	0.03985431777707286	0.03987417678568456
486.0	7.453306344168117e-06	4.351452505172055	4.3514599584784	8.40686966265653	8.406877115962873	1.2314370997161843	1.2314445530225284	0.04017209295230647	0.04017954625865064
487.0	2.6876245552825453e-06	4.346755897267705	4.34675858489226	8.384139712494122	8.384142400118677	1.2361679554867004	1.2361706431112558	0.040492383091867375	0.04049507071642266
488.0	9.311431431917608e-07	4.342114250183421	4.342115181326564	8.361440191374971	8.361441122518114	1.2409092302474207	1.240910161390564	0.040815207799112005	0.0408161389422552
489.0	3.0995062720362666e-07	4.337527219920084	4.3375275298707106	8.33877130706389	8.338771617014517	1.245660904580577	1.2456612145312043	0.04114058682538394	0.04114089677601115
490.0	9.912810649605488e-08	4.332994463659851	4.332994562787958	8.316133265936331	8.316133365064438	1.2504229587986215	1.250423057926728	0.04146854007105366	0.041468639199160155
491.0	3.045995968965008e-08	4.328515639762514	4.328515670222474	8.293526272977337	8.293526303437297	1.2551953729436873	1.255195403403647	0.041799087586564455	0.04179911804652414
492.0	8.992699279006307e-09	4.32409040776156	4.324090416754259	8.270950531780539	8.270950540773239	1.2599781267870533	1.2599781357797526	0.04213224957348423	0.04213225856618351
493.0	2.5508158837190325e-09	4.31971842836051	4.319718430911325	8.248406244547223	8.248406247098039	1.2647711998286193	1.264771202379435	0.04246804638556351	0.04246804893637939
494.0	6.951793522681118e-10	4.315399363429172	4.315399364124351	8.225893612085423	8.225893612780602	1.2695745712963842	1.2695745719915634	0.042806498529799446	0.0428064992249788
495.0	1.820313298028383e-10	4.311132875999874	4.311132876181905	8.203412833809095	8.203412833991127	1.2743882201459307	1.274388220327962	0.04314762666750598	0.04314762684953731
496.0	4.5798026328040163e-11	4.3069186302637945	4.3069186303095925	8.180964107737317	8.180964107783115	1.2792121250599207	1.2792121251057187	0.043491451615390066	0.04349145166118809
497.0	1.1074984453848363e-11	4.302756291567306	4.302756291578381	8.158547630493564	8.15854763050464	1.2840462644475923	1.2840462644586672	0.04383799434663399	0.04383799435770897
498.0	2.5806101070044603e-12	4.2986455264083006	4.298645526410882	8.136163597305016	8.136163597307597	1.2888906164442662	1.2888906164468468	0.04418727599198391	0.04418727599456452
499.0	5.906446568717588e-13	4.294586002432581	4.294586002433172	8.113812202001936	8.113812202002528	1.2937451589108582	1.2937451589114488	0.04453931784084444	0.04453931784143508
500.0	1.520955093063242e-13	4.2905773884302505	4.290577388430402	8.091493637017084	8.091493637017237	1.298609869433399	1.298609869433551	0.044894141342379436	0.04489414134253153
501.0	7.486913429876918e-14	4.2866193543320605	4.286619354332135	8.069208093385186	8.06920809338526	1.303484725322559	1.3034847253226338	0.045251768106618906	0.04525176810669378
502.0	8.889882697416282e-14	4.282711571205972	4.282711571206061	8.046955760742465	8.046955760742554	1.3083697036131825	1.3083697036132713	0.045612219905572134	0.045612219905661035
503.0	1.4236617922177971e-13	4.278853711253497	4.278853711253639	8.024736827326215	8.024736827326358	1.3132647810638263	1.3132647810639686	0.04597551867434692	0.045975518674489284
504.0	2.375068906510471e-13	4.275045447806228	4.275045447806465	8.002551479974418	8.002551479974656	1.3181699341563087	1.3181699341565463	0.04634168651227505	0.04634168651251255
505.0	3.9657837708816806e-13	4.271286455322318	4.2712864553227154	7.980399904125431	7.980399904125828	1.3230851390952592	1.3230851390956557	0.046710745684043944	0.04671074568444052
506.0	6.596394076538966e-13	4.267576409382961	4.267576409383621	7.958282283817707	7.958282283818367	1.3280103718076834	1.3280103718083431	0.04708271862083448	0.047082718621494116
507.0	1.0923981863158779e-12	4.263914986689002	4.263914986690095	7.9361988016895735	7.936198801690666	1.3329456079425277	1.3329456079436202	0.047457627921465045	0.04745762792255744
508.0	1.8010588783861244e-12	4.260301865057471	4.260301865059272	7.914149638979065	7.9141496389808665	1.3378908228702562	1.3378908228720572	0.04783549635354181	0.04783549635534287
509.0	2.9562756428046635e-12	4.2567367234180935	4.256736723421049	7.8921349755237955	7.892134975526751	1.3428459916824302	1.3428459916853865	0.04821634685461518	0.04821634685757145
510.0	4.830941383749704e-12	4.2532192418099655	4.253219241814796	7.870154989760893	7.870154989765724	1.3478110891913007	1.3478110891961317	0.04860020253334247	0.04860020253817341
511.0	7.859382319415123e-12	4.249749101378079	4.249749101385938	7.848209858726972	7.8482098587348315	1.3527860899294015	1.352786089937261	0.04898708667065684	0.04898708667851622
512.0	1.2729603179544978e-11	4.246325984370081	4.2463259843828105	7.826299758058167	7.826299758070896	1.3577709681491557	1.3577709681618852	0.049377022720942416	0.04937702273367202
513.0	2.0526321078330755e-11	4.242949574132787	4.242949574153314	7.804424861990208	7.804424862010735	1.3627656978224831	1.3627656978430094	0.04977003431321567	0.049770034333742
514.0	3.295165050234278e-11	4.239619555108973	4.239619555141925	7.782585343358546	7.7825853433914975	1.3677702526404225	1.3677702526733742	0.05016614525231299	0.05016614528526464
515.0	5.266390148774027e-11	4.236335612833976	4.23633561288664	7.760781373598532	7.760781373651196	1.3727846060127546	1.3727846060654185	0.05056537952008452	0.05056537957274842
516.0	8.37951126282302e-11	4.233097433932414	4.2330974340162095	7.739013122745642	7.739013122829437	1.377808731067636	1.377808731151431	0.05096776127659424	0.05096776136038935
517.0	1.3273765797294753e-10	4.229904706114965	4.229904706247702	7.717280759435747	7.717280759568484	1.38284260065124	1.3828426007839776	0.05137331486132619	0.05137331499406385
518.0	2.093338276807127e-10	4.226757118175065	4.226757118384399	7.695584450905442	7.695584451114776	1.387886187327404	1.3878861875367379	0.05178206479439707	0.0517820650037309
519.0	3.286657741557268e-10	4.223654359985687	4.223654360314353	7.673924362992411	7.673924363321077	1.3929394633772854	1.3929394637059511	0.05219403577777494	0.05219403610644072
520.0	5.137352305087627e-10	4.220596122496104	4.220596123009839	7.652300660135849	7.652300660649584	1.398002400799026	1.3980024013127612	0.05260925269650421	0.05260925321023944
521.0	7.994549949335104e-10	4.217582097728673	4.217582098528128	7.6307135053769315	7.630713506176386	1.4030749713074202	1.4030749721068752	0.05302774061993684	0.05302774141939184
522.0	1.2385641163092744e-09	4.214611978775743	4.214611980014307	7.609163060359322	7.609163061597886	1.4081571463335965	1.4081571475721606	0.05344952480296975	0.05344952604153387
523.0	1.910349235648883e-09	4.21168545979635	4.211685461706699	7.5876494853297425	7.587649487240092	1.4132488970247015	1.4132488989350507	0.05387463068728848	0.053874632597637716
524.0	2.9334375485361527e-09	4.208802236013163	4.208802238946601	7.566172939138581	7.5661729420720185	1.4183501942435959	1.4183501971770334	0.054303083902616955	0.054303086836054504
525.0	4.484465908690163e-09	4.205962003709331	4.205962008193797	7.544733579240547	7.544733583725013	1.4234610085685537	1.4234610130530196	0.05473491026797374	0.05473491475243965
526.0	6.825184710368199e-09	4.203164460225345	4.20316446705053	7.523331561695377	7.523331568520562	1.4285813102929743	1.428581317118159	0.05517013579293399	0.0551701426181187
527.0	1.034160376480961e-08	4.200409303955922	4.200409314297526	7.501967041168584	7.501967051510188	1.4337110694250985	1.4337110797667023	0.0556087866788981	0.055608797020501866
528.0	1.5600236449007728e-08	4.197696234346992	4.197696249947229	7.4806401709322605	7.480640186532497	1.4388502556877352	1.4388502712879716	0.05605088932036618	0.05605090492060263
529.0	2.34284884684411e-08	4.1950249518925915	4.19502497532108	7.459351102865917	7.459351126294406	1.443998838517993	1.4439988619464814	0.05649647030621895	0.05649649373470742
530.0	3.502895341670418e-08	4.192395158131781	4.192395193160734	7.438099987457375	7.438100022486328	1.4491567870670228	1.4491568220959763	0.05694555642100459	0.056945591449958005
531.0	5.214105997807481e-08	4.189806555645653	4.189806607786713	7.416886973803698	7.416887025944758	1.4543240701997668	1.4543241223408268	0.05739817464623183	0.057398226787291805
532.0	7.72684769567095e-08	4.187258848054306	4.187258925322783	7.395712209612186	7.395712286880663	1.4595006564947168	1.4595007337631938	0.05785435216166921	0.05785442943014617
533.0	1.1399732235042673e-07	4.184751740013816	4.184751854011139	7.374575841201386	7.374575955198709	1.4646865142436776	1.4646866282409998	0.058314116346650374	0.05831423034397273
534.0	1.674390499923689e-07	4.182284937213296	4.182285104652347	7.3534780135021816	7.353478180941232	1.4698816114515425	1.4698817788905925	0.05877749478138551	0.058777662220435505
535.0	2.4484354247183197e-07	4.17985814637192	4.179858391215463	7.332418870058896	7.3324191149024385	1.4750859158360752	1.4750861606796177	0.05924451524827888	0.05924476009182135
536.0	3.5644322123458595e-07	4.177471075235886	4.177471431679107	7.311398553030469	7.311398909473691	1.4802993948276988	1.48029975127092	0.059715205733252445	0.05971556217647368
537.0	5.166088806319813e-07	4.175123432575582	4.175123949184463	7.290417203191655	7.290417719800536	1.4855220155692943	1.4855225321781749	0.06018959442707548	0.06019011103595611
538.0	7.454236673246175e-07	4.172814928182639	4.172815673606307	7.269474959934277	7.269475705357944	1.4907537449160084	1.4907544903396757	0.06066770972670028	0.0606684551503676
539.0	1.0708146146850913e-06	4.170545272866946	4.17054634368156	7.248571961268525	7.24857303208314	1.4959945494350666	1.4959956202496814	0.061149580236603884	0.06115065105121857
540.0	1.5314231381406203e-06	4.168314178453862	4.1683157098770005	7.227708343824298	7.227709875247436	1.5012443954055983	1.5012459268287364	0.061635234770135765	0.061636766193273906
541.0	2.180448941475013e-06	4.166121357781243	4.166123538230185	7.206884242852577	7.206886423301518	1.5065032488184664	1.5065054292674078	0.06212470235087148	0.06212688279981295
542.0	3.0907682386830807e-06	4.163966524696654	4.163969615464893	7.186099792226871	7.18610288299511	1.5117710753761104	1.5117741661443491	0.06261801221397231	0.06262110298221099
543.0	4.3617097517267056e-06	4.161849394054435	4.161853755764187	7.165355124444672	7.165359486154424	1.5170478404923917	1.5170522022021435	0.06311519380755082	0.06311955551730254
544.0	6.127973606413106e-06	4.1597696817130085	4.159775809686615	7.144650370628977	7.144656498602584	1.5223335092924526	1.522339637266059	0.06361627679404229	0.0636224047676487
545.0	8.57130229608799e-06	4.157727104531865	4.157735675834162	7.123985660529844	7.123994231832141	1.5276280466125818	1.527636617914878	0.06412129105158203	0.06412986235387812
546.0	1.1935662795852544e-05	4.155721380368924	4.15573331603172	7.10336112252599	7.103373058188786	1.5329314170000883	1.5329433526628842	0.06463026667538853	0.06464220233818438
547.0	1.6546878250932605e-05	4.1537522280776145	4.153768774955865	7.082776883626433	7.082793430504684	1.5382435847131841	1.538260131591435	0.06514323397915248	0.06515978085740341
548.0	2.283785990417228e-05	4.151819367504224	4.151842205364129	7.0622330694721835	7.062255907332088	1.5435645137208758	1.5435873515807799	0.06566022349643146	0.06568306135633563
549.0	3.138083821500193e-05	4.149922519485024	4.149953900323239	7.041729804337956	7.0417611851761714	1.5488941677028651	1.5489255485410802	0.0661812659820505	0.06621264682026551
550.0	4.2928278962345905e-05	4.1480614058435705	4.148104334122533	7.02126721113395	7.021310139412913	1.5542325100494565	1.5542754383284187	0.0667063924135083	0.06674932069247065
551.0	5.846449698890574e-05	4.146235749387948	4.146294213884937	7.000845411407657	7.000903875904646	1.5595795038614764	1.5596379683584654	0.06723563399238912	0.06729409848937802
552.0	7.927034708621065e-05	4.144445273908055	4.144524544255141	6.980464525345707	6.980543795692793	1.5649351119501982	1.5650143822972844	0.06776902214578034	0.06784829249286656
553.0	0.0001070037761938559	4.142689704172902	4.1427967079490955	6.96012467177576	6.960231675551953	1.5702992968372784	1.5704063006134723	0.0683065885276957	0.06841359230388955
554.0	0.00014379945868584593	4.140968765927958	4.141112565386644	6.939825968168447	6.939969767627132	1.5756720207547004	1.5758158202133863	0.06884836502050384	0.06899216447918968
555.0	0.00019239119863331158	4.139282185892306	4.139474577090939	6.919568530639333	6.919760921837967	1.581053245644726	1.5812456368433592	0.0693943837363628	0.06958677493499611
556.0	0.00025626125686126265	4.1376296917561675	4.137885953013028	6.899352473950933	6.899608735207794	1.58644293315986	1.5866991944167212	0.06994467701865964	0.0702009382755209
557.0	0.00033982122854217035	4.1360110121781375	4.13635083340668	6.879177911514769	6.879517732743311	1.5918410446628182	1.5921808658913603	0.07049927744345567	0.07083909867199785
558.0	0.00044862953527810366	4.134425876782579	4.134874506317857	6.859044955393461	6.859493584928739	1.5972475412265086	1.5976961707617867	0.07105821782093699	0.0715068473562151
559.0	0.000589650973807291	4.13287401615694	4.133463667130747	6.838953716302856	6.839543367276663	1.6026623836340201	1.6032520346078274	0.07162153119687058	0.07221118217067787
560.0	0.0007715640441947734	4.131355161849207	4.132126725893402	6.818904303614206	6.8196758676584	1.6080855323786194	1.6088570964228142	0.07218925085406538	0.07296081489826016
561.0	0.0010051219187942066	4.1298690463652505	4.130874168284045	6.798896825356374	6.799901947275169	1.6135169476637587	1.614522069582553	0.07276141031383894	0.07376653223263314
562.0	0.0013035728572515992	4.128415403166237	4.129718976023488	6.778931388218086	6.780234961075338	1.6189565894030906	1.6202601622603423	0.07333804333748903	0.07464161619474063
563.0	0.0016831455634671534	4.126993966666085	4.128677112229552	6.759008097550221	6.760691243113688	1.624404417220495	1.6260875627839622	0.07391918392777053	0.07560232949123769
564.0	0.0021636043532508855	4.125604472228822	4.127768076582073	6.739127057368132	6.741290661721383	1.6298603904501106	1.6320239948033615	0.07450486633037746	0.07666847068362835
565.0	0.002768877988175938	4.124246656166143	4.127015534154319	6.719288370354019	6.722057248342195	1.6353244681363805	1.6380933461245566	0.07509512503542988	0.07786400302360581
566.0	0.0035277645625384907	4.122920255734705	4.126448020297244	6.6994921378593215	6.70301990242186	1.6407966090341042	1.6443243735966426	0.07568999477896586	0.07921775934150435
