Wavenumbers	y	baseline_poly	y_poly	baseline_exp	y_exp	baseline_gaussian	y_gaussian	baseline_sigmoidal	y_sigmoidal
369.0	1.2732256088734903e-16	695.5614843321873	695.5614843321873	598.1640399589571	598.1640399589571	18.363723212443478	18.363723212443478	12.068674206451288	12.068674206451288
370.0	2.307079159125022e-16	694.531770090694	694.531770090694	598.0868325522608	598.0868325522608	18.49393386236907	18.49393386236907	12.128434984274236	12.128434984274236
371.0	4.162291312576847e-16	693.5061504480634	693.5061504480634	598.0080427654182	598.0080427654182	18.62495138353352	18.62495138353352	12.188488030276993	12.188488030276993
372.0	7.476791927250533e-16	692.4846112034634	692.4846112034634	597.9276712767864	597.9276712767864	18.75677984858104	18.75677984858104	12.248834737596512	12.248834737596512
373.0	1.3372449381607315e-15	691.4671382010781	691.4671382010781	597.8457187804952	597.8457187804952	18.88942334373609	18.88942334373609	12.309476505650542	12.309476505650544
374.0	2.3813294130180983e-15	690.4537173298615	690.4537173298615	597.7621859863991	597.7621859863991	19.022885968797013	19.022885968797016	12.370414740162428	12.37041474016243
375.0	4.222219774577634e-15	689.4443345232928	689.4443345232928	597.6770736200326	597.6770736200326	19.157171837129138	19.15717183712914	12.431650853185818	12.431650853185822
376.0	7.453753740691625e-15	688.4389757591332	688.4389757591332	597.5903824225661	597.5903824225661	19.292285075657485	19.292285075657492	12.493186263129553	12.49318626312956
377.0	1.3101532269543654e-14	687.4376270591877	687.4376270591877	597.5021131507638	597.5021131507638	19.42822982485891	19.428229824858924	12.555022394782533	12.555022394782545
378.0	2.2928834896957494e-14	686.4402744890629	686.4402744890629	597.4122665769421	597.4122665769421	19.565010238753807	19.56501023875383	12.61716067933869	12.617160679338713
379.0	3.995349068061445e-14	685.4469041579366	685.4469041579366	597.3208434889304	597.3208434889304	19.70263048489737	19.70263048489741	12.67960255442201	12.679602554422049
380.0	6.931708908608824e-14	684.4575022183196	684.4575022183197	597.227844690032	597.2278446900322	19.841094744370288	19.84109474437036	12.742349464111596	12.742349464111665
381.0	1.197398610486251e-13	683.4720548658265	683.4720548658266	597.1332709989854	597.1332709989855	19.980407211768988	19.98040721176911	12.80540285896683	12.805402858966948
382.0	2.0594441970510672e-13	682.4905483389446	682.4905483389448	597.0371232499286	597.0371232499289	20.12057209519541	20.120572095195616	12.868764196052506	12.868764196052712
383.0	3.526745763730145e-13	681.5129689188072	681.5129689188076	596.9394022923623	596.9394022923626	20.26159361624626	20.26159361624661	12.932434938964171	12.932434938964525
384.0	6.01327580433279e-13	680.5393029289692	680.5393029289697	596.8401089911144	596.840108991115	20.403476010001754	20.403476010002354	12.99641655785336	12.996416557853962
385.0	1.0208476645212194e-12	679.5695367351816	679.5695367351826	596.7392442263064	596.7392442263074	20.546223525013865	20.546223525014884	13.060710529452992	13.060710529454013
386.0	1.7255343181848178e-12	678.6036567451713	678.603656745173	596.636808893318	596.6368088933197	20.689840423294132	20.68984042329586	13.125318337102799	13.125318337104524
387.0	2.9040166927624876e-12	677.6416494084219	677.6416494084249	596.5328039027546	596.5328039027576	20.834330980300816	20.83433098030372	13.190241470774785	13.19024147077769
388.0	4.866172066288725e-12	676.6835012159561	676.683501215961	596.4272301804148	596.4272301804197	20.979699484925717	20.979699484930585	13.255481427098772	13.255481427103637
389.0	8.118740495624022e-12	675.7291987001197	675.7291987001278	596.3200886672573	596.3200886672654	21.125950239480325	21.125950239488443	13.321039709388016	13.321039709396134
390.0	1.3486607060710253e-11	674.7787284343674	674.7787284343809	596.2113803193702	596.2113803193837	21.273087559681585	21.27308755969507	13.38691782766478	13.386917827678266
391.0	2.230640557400536e-11	673.8320770330527	673.8320770330749	596.101106107938	596.1011061079603	21.421115774637002	21.42111577465931	13.45311729868613	13.453117298708436
392.0	3.6734093738242524e-11	672.8892311512168	672.8892311512535	595.9892670192123	595.989267019249	21.570039226829387	21.570039226866122	13.519639645969637	13.51963964600637
393.0	6.02312548363651e-11	671.9501774843804	671.9501774844407	595.8758640544805	595.8758640545408	21.719862272100933	21.719862272161166	13.586486399819194	13.586486399879425
394.0	9.833029411496241e-11	671.0149027683385	671.0149027684369	595.7608982300355	595.7608982301339	21.87058927963681	21.870589279735142	13.653659097350888	13.653659097449218
395.0	1.598326907699072e-10	670.0833937789548	670.0833937791147	595.6443705771455	595.6443705773054	22.022224631948276	22.02222463210811	13.721159282518911	13.721159282678745
396.0	2.5867635289234863e-10	669.1556373319604	669.155637332219	595.5262821420251	595.5262821422838	22.174772724855195	22.174772725113872	13.788988506141552	13.788988506400228
397.0	4.1683165542115914e-10	668.2316202827517	668.2316202831685	595.406633985805	595.4066339862218	22.328237967468034	22.328237967884867	13.857148325927195	13.857148326344026
398.0	6.687711083079438e-10	667.3113295261908	667.3113295268596	595.2854271845036	595.2854271851725	22.482624782169292	22.482624782838062	13.925640306500396	13.925640307169168
399.0	1.0683342656683248e-09	666.3947519964099	666.3947519974782	595.1626628289973	595.1626628300656	22.637937604594455	22.63793760566279	13.994466019428032	13.994466020496366
400.0	1.6992201879138406e-09	665.4818746666137	665.4818746683129	595.0383420249923	595.0383420266915	22.794180883612345	22.794180885311565	14.063627043245475	14.063627044944695
401.0	2.6909461430918012e-09	664.5726845488869	664.5726845515778	594.9124658929952	594.9124658956862	22.951359081304908	22.951359083995854	14.13312496348281	14.133124966173757
402.0	4.243001625848589e-09	663.6671686940003	663.6671686982434	594.7850355682856	594.7850355725286	23.10947667294651	23.109476677189512	14.202961372691124	14.202961376934127
403.0	6.661227038209914e-09	662.7653141912213	662.7653141978825	594.6560522008867	594.656052207548	23.2685381469826	23.268538153643828	14.273137870468842	14.273137877130068
404.0	1.0412334700641507e-08	661.8671081681227	661.8671081785351	594.525516955538	594.5255169659504	23.428548005007897	23.428548015420233	14.343656063488087	14.343656073900421
405.0	1.6205216937541665e-08	660.9725377903997	660.9725378066049	594.393431011666	594.3934310278713	23.589510761743913	23.58951077794913	14.41451756552115	14.414517581726367
406.0	2.511160227712417e-08	660.0815902616782	660.0815902867898	594.2597955633573	594.2597955884689	23.75143094501603	23.751430970127632	14.485723997466891	14.485724022578493
407.0	3.874421312366927e-08	659.194252823334	659.1942528620782	594.1246118193299	594.1246118580741	23.914313095729877	23.91431313447409	14.557276987377367	14.55727702612158
408.0	5.951851835156739e-08	658.3105127543083	658.3105128138268	593.9878810029056	593.9878810624241	24.078161767847284	24.078161827365804	14.629178170484323	14.629178230002841
409.0	9.103538294610724e-08	657.4303573709292	657.4303574619646	593.849604351982	593.8496044430174	24.242981528361483	24.242981619396865	14.701429189225854	14.701429280261237
410.0	1.3863764775608653e-07	656.5537740267278	656.5537741653654	593.7097831190047	593.7097832576424	24.40877695727191	24.40877709590956	14.774031693273056	14.774031831910703
411.0	2.1021562075476894e-07	655.6807501122632	655.6807503224788	593.5684185709395	593.5684187811551	24.575552647558318	24.57555285777394	14.846987339556742	14.846987549772363
412.0	3.173669028366701e-07	654.8112730549437	654.8112733723107	593.4255119892446	593.4255123066115	24.743313205154298	24.743313522521202	14.920297792294196	14.920298109661099
413.0	4.770579398384714e-07	653.9453303188532	653.9453307959111	593.2810646698425	593.2810651469005	24.912063248920294	24.912063725978236	14.99396472301599	14.99396520007393
414.0	7.139922023157519e-07	653.082909404576	653.0829101185682	593.1350779230931	593.1350786370854	25.08180741061595	25.081808124608155	15.06798981059282	15.067990524585023
415.0	1.0639682169881753e-06	652.2239978490254	652.2239989129936	592.9875530737648	592.987554137733	25.252550334871923	25.25255139884014	15.142374741262369	15.142375805230586
416.0	1.578616677294016e-06	651.3685832252713	651.368584803888	592.8384914610074	592.838493039624	25.42429667916104	25.424298257777714	15.217121208656298	15.217122787272976
417.0	2.3320484234537986e-06	650.516653142372	650.5166554744204	592.6878944383238	592.6878967703723	25.597051113768906	25.59705344581733	15.292230913827185	15.292233245875607
418.0	3.43013558593014e-06	649.6681952452054	649.668198675341	592.5357633735427	592.5357668036784	25.770818321763894	25.77082175189948	15.367705565275548	15.367708995411133
419.0	5.02340109454979e-06	648.8231972143012	648.8232022377023	592.3820996487902	592.3821046721913	25.945602998966525	25.94560802236762	15.44354687897691	15.443551902378005
420.0	7.324825287610258e-06	647.9816467656788	647.9816540905041	592.2269046604617	592.2269119852871	26.121409853918234	26.12141717874352	15.519756578408886	15.519763903234173
421.0	1.0634315244456807e-05	647.1435316506775	647.1435422849927	592.0701798191947	592.0701904535099	26.298243607849557	26.298254242164802	15.596336394578342	15.596347028893588
422.0	1.5372150799614377e-05	646.3088396558003	646.308855027951	591.9119265498396	591.9119419219903	26.47610899464765	26.476124366798448	15.67328806604857	15.67330343819937
423.0	2.2124455320844505e-05	645.4775586025476	645.4775807270029	591.7521462914326	591.7521684158879	26.655010760823252	26.655032885278573	15.750613338966462	15.750635463421782
424.0	3.170468077656457e-05	644.649676347258	644.6497080519388	591.5908404971667	591.5908722018474	26.834953665477006	26.83498537015778	15.828313967089843	15.828345671770618
425.0	4.523629500033797e-05	643.8251807809515	643.8252260172466	591.4280106343638	591.4280558706588	27.015942480265117	27.01598771656012	15.906391711814711	15.906436948109711
426.0	6.426337290556198e-05	643.0040598291696	643.0041240925425	591.2636581844465	591.2637224478194	27.197981989364433	27.19804625273734	15.984848342202584	15.98491260557549
427.0	9.089769075960668e-05	642.186301451819	642.1863923495097	591.0977846429092	591.0978755406	27.381076989436895	27.381167887127656	16.063685635007854	16.063776532698615
428.0	0.00012801328136508285	641.3718936430191	641.3720216563005	590.9303915192901	590.9305195325715	27.56523228959335	27.565360302874716	16.142905374705204	16.14303338798657
429.0	0.00017950231563203744	640.5608244309451	640.5610039332607	590.761480337142	590.7616598394576	27.750452711356708	27.75063221367234	16.222509353517037	16.22268885583267
430.0	0.00025060972886070616	639.7530818776763	639.7533324874051	590.591052634004	590.5913032437328	27.93674308862446	27.936993698353323	16.302499371440945	16.302749981169807
431.0	0.00034836831141272975	638.948654079047	638.9490024473583	590.4191099613724	590.4194583296838	28.124108267630625	28.12445663594204	16.382877236277192	16.383225604588606
432.0	0.0004821611407337281	638.1475291644922	638.148011325633	590.2456538846726	590.2461360458134	28.31255310690697	28.313035268047706	16.463644763656287	16.46412692479702
433.0	0.0006644443519846004	637.3496952969015	637.3503597412534	590.0706859832286	590.0713504275806	28.50208247724362	28.5027469215956	16.544803777066534	16.545468221418517
434.0	0.0009116704284322732	636.5551406724705	636.556052342899	589.8942078502353	589.8951195206637	28.692701261649034	28.693612932077468	16.626356107881623	16.627267778310056
435.0	0.0012454605260961873	635.763853520554	635.7650989810801	589.7162210927283	589.7174665532544	28.88441435530928	28.885659815835375	16.708303595388255	16.70954905591435
436.0	0.0016940838904735557	634.9758221035206	634.9775161874111	589.5367273315555	589.538421415446	29.077226665546746	29.07892074943722	16.790648086813817	16.79234217070429
437.0	0.0022943131985307228	634.1910347166072	634.1933290298057	589.3557282013466	589.358022514545	29.271143111778077	29.273437424976606	16.873391437354048	16.875685750552577
438.0	0.003093736634307613	633.4094796877789	633.4125734244133	589.173225350484	589.1763190871184	29.466168625471543	29.46926236210585	16.956535510200766	16.959629246835075
439.0	0.004153620576424828	632.631145377582	632.6352989981584	588.9892204410733	588.9933740616497	29.662308150103733	29.666461770680158	17.0400821765696	17.044235797146026
440.0	0.005552430741834616	631.8560201790074	631.8615726097493	588.8037151489134	588.8092675796553	29.85956664111553	29.865119071857364	17.124033315727736	17.12958574646957
441.0	0.007390134177157455	631.0840925173486	631.0914826515258	588.6167111634663	588.6241012976435	30.05794906586746	30.06533920004462	17.20839081502176	17.21578094919892
442.0	0.009793419161286744	630.3153508500625	630.3251442692238	588.4282101878271	588.4380036069883	30.257460403594376	30.267253822755663	17.293156569905424	17.30294998906671
443.0	0.012921984260632915	629.5497836666325	629.5627056508931	588.2382139386937	588.2511359229543	30.45810564535946	30.471027629620092	17.378332483967515	17.391254468228148
444.0	0.01697606065469318	628.787379488431	628.8043555490857	588.0467241463373	588.0637002069919	30.65988979400753	30.67686585466222	17.463920468959685	17.480896529614377
445.0	0.022205342412390555	628.0281268685835	628.0503322109959	587.8537425545707	587.875947896983	30.862817864117666	30.885023206530057	17.54992244482437	17.572127787236763
446.0	0.028919506418450865	627.2720143918366	627.300933898255	587.6592709207183	587.6881904271368	31.066894881955214	31.095814388373665	17.63634033972267	17.66525984614112
447.0	0.03750050567157889	626.5190306744191	626.5565311800907	587.4633110155858	587.5008115212573	31.272125885423044	31.30962639109462	17.72317609006228	17.76067659573386
448.0	0.048416815036047854	625.7691643639155	625.8175811789515	587.2658646234286	587.3142814384646	31.478515924012115	31.526932739048164	17.8104316405254	17.85884845556145
449.0	0.062239795368791984	625.02240413913	625.0846439344988	587.0669335419209	587.1291733372897	31.68607005875141	31.748309854120205	17.898108944096766	17.96034873946556
450.0	0.07966231826009729	624.2787387099561	624.3584010282162	586.8665195821252	586.9461819003853	31.8947933621571	31.974455680417197	17.986209962091557	18.065872280351655
451.0	0.10151975732785762	623.5381568172497	623.6396765745776	586.6646245684603	586.7661443257882	32.10469091818112	32.20621067550898	18.074736664183433	18.17625642151129
452.0	0.12881340100683097	622.8006472326983	622.9294606337052	586.4612503386703	586.5900637396771	32.31576782215889	32.44458122316572	18.163691028432513	18.292504429439344
453.0	0.1627362741062577	622.0661987586943	622.2289350328006	586.2563987437929	586.4191350178992	32.528029180756526	32.690765454862785	18.253075041313423	18.41581131541968
454.0	0.20470126935937352	621.334800228206	621.5395014975653	586.0500716481276	586.254772917487	32.74148011191719	32.94618138127657	18.342890697743286	18.547591967102658
455.0	0.25637138446591656	620.6064405046559	620.8628118891218	585.842270929204	586.0986423136699	32.95612574480681	33.21249712927273	18.43314000110983	18.68951138557575
456.0	0.3196917340497042	619.8811084817912	620.2008002158409	585.6329984777497	585.9526902117993	33.171971219759044	33.49166295380875	18.523824963299404	18.84351669734911
457.0	0.3969228596414345	619.1587930835644	619.5557159432059	585.4222561976585	585.8191790573	33.38902168821963	33.785944547861064	18.61494760472505	19.011870464366485
458.0	0.490674695390654	618.4394832640069	618.9301579593975	585.2100460059575	585.7007207013481	33.60728231268989	34.09795700808054	18.7065099543546	19.197184649745257
459.0	0.6039403650665932	617.7231680071075	618.327108372174	584.9963698327751	585.6003101978417	33.826758266669664	34.430698631736256	18.798514049738724	19.402454414805316
460.0	0.7401287907830381	617.0098363266925	617.7499651174755	584.7812296213087	585.5213584120918	34.04745473459934	34.78758352538238	18.890961937039048	19.631090727822087
461.0	0.9030948910858535	616.2994772663046	617.2025721573905	584.5646273277913	585.4677222188772	34.26937691180136	35.172471802887216	18.983855671056254	19.886950562142108
462.0	1.0971659425278708	615.592079899084	616.6892458416119	584.3465649214588	585.4437308639867	34.492530004420885	35.58969594694876	19.07719731525816	20.17436325778603
463.0	1.3271624832499196	614.8876333276482	616.2147958108982	584.1270443845175	585.4542068677674	34.71691922936573	36.04408171261565	19.170988941807824	20.498151425057742
464.0	1.5984119596181119	614.1861266839765	615.7845386435946	583.9060677121101	585.5044796717283	34.942549814245645	36.540961773863756	19.265232631591676	20.863644591209788
465.0	1.9167531692961097	613.487549129291	615.4043022985871	583.6836369122836	585.6003900815798	35.16942699731081	37.086180166606916	19.359930474247594	21.276683643543706
466.0	2.288529449052725	612.7918898539438	615.0804193029965	583.4597540059544	585.7482834550071	35.39755602738958	37.6860854764423	19.455084568193033	21.743614017245758
467.0	2.7205685066273264	612.0991380772987	614.819706583926	583.2344210268756	585.9549895335028	35.62694216382555	38.34751067045287	19.5506970206531	22.271265527280427
468.0	3.2201468167621536	611.4092830476175	614.6294298643796	583.0076400216029	586.2277868383651	35.85759067641386	39.07773749317601	19.646769947688696	22.86691676445085
469.0	3.794936605201917	610.7223140419478	614.5172506471497	582.7794130494609	586.5743496546628	36.089506845336714	39.88444345053863	19.743305474224588	23.538242079426503
470.0	4.45293364288458	610.0382203660099	614.4911540088945	582.5497421825089	587.0026758253935	36.32269596109825	40.77562960398283	19.84030573407751	24.29323937696209
471.0	5.202364375347465	609.3569913540844	614.5593557294318	582.3186295055066	587.520993880854	36.55716332445857	41.759527699806036	19.937772869984226	25.14013724533169
472.0	6.0515713260953214	608.6786163689019	614.7301876949972	582.0860771158797	588.137648441975	36.79291424636707	42.84448557246239	20.03570903362966	26.087280359724982
473.0	7.008876239855725	608.0030848015308	615.0119610413865	581.8520871236858	588.8609633635415	37.029954047895	44.03883028775072	20.134116385674925	27.142992625530653
474.0	8.082421069951323	607.3303860712722	615.4128071412235	581.6166616515792	589.6990827215305	37.268288060167315	45.35070913011864	20.232997095785404	28.315418165736727
475.0	9.279987655518179	606.6605096255462	615.9404972810644	581.3798028347765	590.6597904902947	37.50792162429372	46.7879092798119	20.332353342658752	29.612340998176933
476.0	10.608797764923954	605.9934449397865	616.6022427047104	581.1415128210208	591.7503105859447	37.74886009129898	48.357657856222936	20.432187314053014	31.040985078976966
477.0	12.075296080979426	605.3291815173343	617.4044775983137	580.901793770548	592.9770898515275	37.991108822052475	50.0664049030319	20.532501206814576	32.607797287794
478.0	13.684919644466556	604.6677088893289	618.3526285337954	580.6606478560502	594.3455675005167	38.234673187196954	51.91959283166351	20.6332972269062	34.318216871372755
479.0	15.441858222159313	604.0090166146044	619.4508748367638	580.4180772626407	595.8599354848001	38.47955856707663	53.92141678923594	20.734577589435	36.17643581159431
480.0	17.34881098565372	603.3530942795853	620.701905265239	580.1740841878191	597.5228951734728	38.72577035166435	56.07458133731807	20.836344518680423	38.18515550433415
481.0	19.406745735624447	602.6999314981795	622.1066772338039	579.928670841434	599.3354165770585	38.973313940488154	58.3800596761126	20.938600248122203	40.345345983746654
482.0	21.61466763773606	602.049517911677	623.664185549413	579.6818394456488	601.2965070833849	39.222194742556965	60.83686238029303	21.041347020468283	42.65601465820434
483.0	23.969405005912858	601.4018431886486	625.3712481945615	579.4335922349047	603.4029972408176	39.47241817628553	63.44182318219839	21.14458708768269	45.11399209359555
484.0	26.46542003218412	600.7568970248399	627.222317057024	579.1839314558847	605.6493514880689	39.72398966941862	66.18940970160274	21.248322711013486	47.713742743197606
485.0	29.094652480070593	600.1146691430736	629.2093216231442	578.9328593674772	608.0275118475479	39.9769146589544	69.07156713902499	21.352556161020566	50.44720864109116
486.0	31.846404197171335	599.4751492931466	631.3215534903179	578.6803782407399	610.5267824379112	40.231198591067056	72.0776027882384	21.457289717603516	53.303693914774854
487.0	34.70727183788757	598.8383272517326	633.5455990896202	578.4264903588626	613.1337621967501	40.48684692102862	75.19411875891619	21.5625256700294	56.26979750791697
488.0	37.66113440585933	598.2041928222793	635.8653272281387	578.1711980171307	615.83233242299	40.74386511313009	78.40499951898943	21.668266316960526	59.329400722819855
489.0	40.68920112745112	597.572735834915	638.2619369623661	577.9145035228883	618.6037046503394	41.002258640601596	81.69145976805271	21.774513966482218	62.46371509393334
490.0	43.77012376656769	596.9439461463446	640.7140699129124	577.6564091955013	621.426532962069	41.262032985531974	85.03215675209967	21.881270936130466	65.65139470269816
491.0	46.88017581626852	596.3178136397578	643.1979894560263	577.3969173663195	624.277093182588	41.52319363878739	88.40336945505591	21.988539552919672	68.8687153691882
492.0	49.99349909805896	595.6943282247305	645.6878273227894	577.1360303786398	627.1295294766987	41.78574609992929	91.77924519798825	22.09632215337019	72.08982125142916
493.0	53.082416223404806	595.0734798371282	648.155896060533	576.8737505876686	629.9561668110734	42.0496958771315	95.1321121005363	22.204621083535997	75.2870373069408
494.0	56.117805194325605	594.4552584390117	650.5730636333373	576.6100803604838	632.7278855548094	42.315048487096554	98.43285368142216	22.31343869903223	78.43124389335783
495.0	59.06953022109851	593.8396540185431	652.9091842396416	576.3450220759973	635.4145522970958	42.581809454971186	101.6513396760697	22.422777365062696	81.4923075861612
496.0	61.906920701995034	593.2266565898901	655.1335772918851	576.0785781249172	637.9854988269121	42.84998431426111	104.75690501625614	22.53263945644731	84.43956015844235
497.0	64.59928833224708	592.6162561931353	657.2155445253824	575.8107509097085	640.4100392419556	43.11957860674483	107.71886693899191	22.64302735764959	87.24231568989667
